file	annotator	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	dialect	perspective	quotes
rwk1_digbib_2823-1.tsv	jupiter	Sacher-Masoch,_Leopold_von_Don_Juan_von_Kolomea.tg4_1.xml	1866	1860	digbib	Don Juan von Kolomea	Sacher-Masoch, Leopold von	yes	Erzähltext	yes	no	first	none
rwk1_digbib_2823-2.tsv	jupiter	Sacher-Masoch,_Leopold_von_Don_Juan_von_Kolomea.tg4_1.xml	1866	1860	digbib	Don Juan von Kolomea	Sacher-Masoch, Leopold von	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_2824-1.tsv	jupiter	Sacher-Masoch,_Leopold_von_Venus_im_Pelz.tg5_1.xml	1870	1870	digbib	Venus im Pelz	Sacher-Masoch, Leopold von	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_2824-2.tsv	jupiter	Sacher-Masoch,_Leopold_von_Venus_im_Pelz.tg5_1.xml	1870	1870	digbib	Venus im Pelz	Sacher-Masoch, Leopold von	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_2846-1.tsv	jupiter	Schambach,_Georg_16__Der_Besenbinderjunge.tg644_1.xml	1855	1850	digbib	16. Der Besenbinderjunge	Schambach, Georg	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_2847-1.tsv	jupiter	Schambach,_Georg_171__Das_Schauteufelskreuz.tg397_1.xml	1855	1850	digbib	171. Das Schauteufelskreuz	Schambach, Georg	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3002-1.tsv	jupiter	Schnitzler,_Arthur_Der_Ehrentag.tg272_1.xml	1897	1890	digbib	Der Ehrentag	Schnitzler, Arthur	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3012-1.tsv	jupiter	Schnitzler,_Arthur_Die_griechische_Taenzerin.tg288_1.xml	1902	1900	digbib	Die griechische Tänzerin	Schnitzler, Arthur	yes	Erzähltext	yes	no	first	undef
rwk1_digbib_3015-1.tsv	jupiter	Schnitzler,_Arthur_Die_kleine_Komoedie.tg250_1.xml	1895	1890	digbib	Die kleine Komödie	Schnitzler, Arthur	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3018-1.tsv	jupiter	Schnitzler,_Arthur_Doktor_Graesler__Badearzt.tg314_1.xml	1917	1910	digbib	Doktor Gräsler, Badearzt	Schnitzler, Arthur	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3027-1.tsv	jupiter	Schnitzler,_Arthur_Mein_Freund_Ypsilon.tg235_1.xml	1889	1880	digbib	Mein Freund Ypsilon	Schnitzler, Arthur	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3030-1.tsv	jupiter	Schnitzler,_Arthur_Um_eine_Stunde.tg277_1.xml	1899	1890	digbib	Um eine Stunde	Schnitzler, Arthur	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3104-1.tsv	jupiter	Spiegel,_Karl_4__Der_Grindhansel.tg9_1.xml	1914	1910	digbib	4. Der Grindhansel	Spiegel, Karl	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3109-1.tsv	jupiter	Spiegel,_Karl_9__Der_Zauberer_und_sein_Lehrling.tg14_1.xml	1914	1910	digbib	9.Der Zauberer und sein Lehrling	Spiegel, Karl	yes	Erzähltext	yes	no	third	none
rwk1_digbib_3126-1.tsv	jupiter	Stifter,_Adalbert_Der_Waldbrunnen.tg143_1.xml	1866	1860	digbib	Der Waldbrunnen	Stifter, Adalbert	yes	Erzähltext	yes	no	first	undef
rwk1_digbib_3130-1.tsv	jupiter	Stifter,_Adalbert_Kalkstein.tg137_1.xml	1848	1840	digbib	Kalkstein	Stifter, Adalbert	yes	Erzähltext	yes	no	first	undef
rwk1_digbib_3131-1.tsv	jupiter	Stifter,_Adalbert_Katzensilber.tg140_1.xml	1853	1850	digbib	Katzensilber	Stifter, Adalbert	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3136-1.tsv	jupiter	Storm,_Theodor_Aquis_Submersus.tg242_1.xml	1876	1870	digbib	Aquis Submersus	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3145-1.tsv	jupiter	Storm,_Theodor_Der_kleine_Haewelmann.tg265_1.xml	1850	1850	digbib	Der kleine Häwelmann	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3147-1.tsv	jupiter	Storm,_Theodor_Der_Spiegel_des_Cyprianus.tg282_1.xml	1865	1860	digbib	Der Spiegel des Cyprianus	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3163-1.tsv	jupiter	Storm,_Theodor_Im_Nachbarhause_links.tg241_1.xml	1875	1870	digbib	Im Nachbarhause links	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3166-1.tsv	jupiter	Storm,_Theodor_In_St__Juergen.tg232_1.xml	1868	1860	digbib	In St. Jürgen	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3167-1.tsv	jupiter	Storm,_Theodor_John_Riew_.tg255_1.xml	1885	1880	digbib	John Riew'	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3167-2.tsv	jupiter	Storm,_Theodor_John_Riew_.tg255_1.xml	1885	1880	digbib	John Riew'	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3168-2.tsv	jupiter	Storm,_Theodor_Marthe_und_ihre_Uhr.tg198_1.xml	1848	1840	digbib	Marthe und ihre Uhr	Storm, Theodor	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_3186-2.tsv	jupiter	Trakl,_Georg_Traumland__Eine_Episode.tg165_1.xml	1906	1900	digbib	Traumland. Eine Episode	Trakl, Georg	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3202-1.tsv	jupiter	Ungern-Sternberg,_Alexander_von_Die_verhuellte_Fee.tg17_1.xml	1850	1850	digbib	Die verhüllte Fee	Ungern-Sternberg, Alexander von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3208-1.tsv	jupiter	Verne,_Jules_Die_Blockade_Brecher.tg1931_1.xml	1875	1870	digbib	Die Blockade-Brecher	Verne, Jules	yes	Erzähltext	yes	no	third	dash chevron
rwk1_digbib_3211-1.tsv	jupiter	Verne,_Jules_Ein_Drama_in_den_Lueften.tg1896_1.xml	1875	1870	digbib	Undefined	Verne, Jules	yes	Erzähltext	yes	no	first	dash chevron none
rwk1_digbib_3212-1.tsv	jupiter	Verne,_Jules_Ein_Drama_in_Mexico.tg1890_1.xml	1857	1850	digbib	Ein Drama in Mexico	Verne, Jules	yes	Erzähltext	yes	no	third	dash chevron
rwk1_digbib_3213-1.tsv	jupiter	Verne,_Jules_Frritt_Flacc_.tg1973_1.xml	1887	1880	digbib	Frritt-Flacc!	Verne, Jules	yes	Erzähltext	yes	no	third	dash chevron
rwk1_digbib_3216-1.tsv	jupiter	Verne,_Jules_Zehn_Stunden_auf_der_Jagd.tg1960_1.xml	1885	1880	digbib	Zehn Stunden auf der Jagd	Verne, Jules	yes	Erzähltext	yes	no	first	dash chevron
rwk1_digbib_3219-1.tsv	jupiter	Wedekind,_Frank_Die_Schutzimpfung.tg364_1.xml	1903	1900	digbib	Die Schutzimpfung	Wedekind, Frank	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3219-2.tsv	jupiter	Wedekind,_Frank_Die_Schutzimpfung.tg364_1.xml	1903	1900	digbib	Die Schutzimpfung	Wedekind, Frank	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3220-1.tsv	jupiter	Wildenbruch,_Ernst_von_Das_Riechbuechschen.tg175_1.xml	1885	1880	digbib	Das Riechbüchschen	Wildenbruch, Ernst von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3220-2.tsv	jupiter	Wildenbruch,_Ernst_von_Das_Riechbuechschen.tg175_1.xml	1885	1880	digbib	Das Riechbüchschen	Wildenbruch, Ernst von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3242-1.tsv	jupiter	Wildermuth,_Ottilie_4__Der_Herrenbau.tg27_1.xml	1847	1840	digbib	4. Der Herrenbau	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3244-1.tsv	jupiter	Wildermuth,_Ottilie_5__Das_fromme_Pfarrhaus.tg34_1.xml	1847	1840	digbib	5. Das fromme Pfarrhaus	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3269-1.tsv	jupiter	Wildermuth,_Ottilie_Ein_einsam_Herz.tg87_1.xml	1852	1850	digbib	Ein einsam Herz	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3280-1.tsv	jupiter	Wildermuth,_Ottilie_Lebensglueck.tg93_1.xml	1852	1850	digbib	Lebensglück	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_grenz_317-1.tsv	jupiter	grenzboten_341546_341790.txt_39.xml	1844	1840	grenz	Der Kunstteufel: Modernes Märchen.	Undefined	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_3338-1.tsv	jupiter	Wolf,_Johann_Wilhelm__Der_Hasenhirt.tg20_1.xml	1851	1850	digbib	*Der Hasenhirt	Wolf, Johann Wilhelm	yes	Erzähltext	yes	no	third	chevron_single
rwk1_digbib_3343-1.tsv	jupiter	Wolf,_Johann_Wilhelm__Die_zwoelf_Brueder.tg19_1.xml	1851	1850	digbib	*Die zwölf Brüder	Wolf, Johann Wilhelm	yes	Erzähltext	yes	no	third	undef
rwk1_grenz_24-1.tsv	jupiter	grenzboten_282160_266616.txt_30.xml	1842	1840	grenz	Erinnerungen und die Mittheilungen eines Landschaftsmalers	Koekkoek, B. C.	no	Reportage	no	no	first	german
rwk1_grenz_24-2.tsv	jupiter	grenzboten_282160_266616.txt_30.xml	1842	1840	grenz	Erinnerungen und die Mittheilungen eines Landschaftsmalers	Koekkoek, B. C.	no	Reisebericht/Brief	yes	no	first_plural	german
rwk1_grenz_1322-1.tsv	jupiter	grenzboten_341563_278509.txt_14.xml	1849	1840	grenz	Preußische Briefe.	Undefined	no	Reisebericht/Brief	yes	no	first	undef
rwk1_grenz_517-1.tsv	jupiter	grenzboten_341548_271260.txt_4.xml	1845	1840	grenz	Royer-Collard.	Undefined	no	Reportage	yes	no	first_plural	undef
rwk1_grenz_773-1.tsv	jupiter	grenzboten_341559_184763.txt_31.xml	1847	1840	grenz	Deutsche Reisende in der Fremde.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_1108-1.tsv	jupiter	grenzboten_341561_276755.txt_2.xml	1848	1840	grenz	Eine Predigt auf der Ferdinandsbrueke.	Undefined	no	Kommentar	no	no	first	undef
rwk1_grenz_1140-1.tsv	jupiter	grenzboten_341561_276755.txt_49.xml	1848	1840	grenz	Der Wendepunkt der Revolution.	Undefined	no	Reportage	no	no	first_plural	undef
rwk1_grenz_1482-1.tsv	jupiter	grenzboten_341563_279025.txt_78.xml	1849	1840	grenz	Jütland und die Jüten.	Undefined	no	Kommentar	yes	no	third	undef
rwk1_grenz_1591-1.tsv	jupiter	grenzboten_341563_279547.txt_86.xml	1849	1840	grenz	Wiener Zeitungen und Zeitungshelden.	Undefined	no	Rezension	yes	no	first	german
rwk1_grenz_2262-1.tsv	jupiter	grenzboten_341570_345606.txt_58.xml	1851	1850	grenz	Wochenschau.	Undefined	no	Rezension	yes	no	first_plural	undef
rwk1_grenz_2481-1.tsv	jupiter	grenzboten_341573_94440.txt_5.xml	1852	1850	grenz	Wochenbericht.	Undefined	no	Rezension	yes	no	first_plural	undef
rwk1_grenz_3633-1.tsv	jupiter	grenzboten_341584_102060.txt_2.xml	1856	1850	grenz	Der Sundzoll	Undefined	no	Reportage	yes	no	third	undef
rwk1_grenz_2866-1.tsv	jupiter	grenzboten_341576_96706.txt_53.xml	1853	1850	grenz	Der russisch-türkische Feldzug von 1829.	Undefined	no	Reportage	yes	no	third	undef
rwk1_grenz_3019-1.tsv	jupiter	grenzboten_341578_96706.txt_53.xml	1854	1850	grenz	Literaturgeschichte.	Undefined	no	Rezension	no	no	first_plural	undef
rwk1_grenz_3108-1.tsv	jupiter	grenzboten_341578_97245.txt_54.xml	1854	1850	grenz	Wochenbericht	Undefined	no	Kommentar	no	no	third	german
rwk1_grenz_3732-1.tsv	jupiter	grenzboten_341584_102594.txt_48.xml	1856	1850	grenz	Deutsches Künstlerleben in Rom.	Undefined	no	Reportage	yes	no	third	undef
rwk1_grenz_4004-1.tsv	jupiter	grenzboten_341586_104734.txt_48.xml	1857	1850	grenz	Aus der römischen Kaiserzeit.	Undefined	no	Reportage	yes	no	third	undef
rwk1_grenz_3867-1.tsv	jupiter	grenzboten_341586_103666.txt_43.xml	1857	1850	grenz	Ein Gang durch Triest.	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_4978-1.tsv	jupiter	grenzboten_341793_111431.txt_10.xml	1861	1860	grenz	Goethe und Kaulbach.	Undefined	no	Rezension	no	no	first_plural	german
rwk1_grenz_5382-1.tsv	jupiter	grenzboten_341795_114313.txt_52.xml	1862	1860	grenz	Bulgarische Zustände.	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_6510-1.tsv	jupiter	grenzboten_341805_190158.txt_19.xml	1867	1860	grenz	Zustände und Aussichten in Oestreich.	Undefined	no	Kommentar	no	no	first_plural	none
rwk1_grenz_6303-1.tsv	jupiter	grenzboten_341803_285025.txt_23.xml	1866	1860	grenz	Photographieund Kunstinihren Wechselbeziehungen.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_8110-1.tsv	jupiter	grenzboten_341815_126853.txt_35.xml	1872	1870	grenz	Hinterlassene Schriften von G. G. Gervinus.	Rößler, Constantin 	no	Rezension	no	no	first_plural	undef
rwk1_grenz_7127-1.tsv	jupiter	grenzboten_341807_362043.txt_65.xml	1868	1860	grenz	Nach dem Schluß des Zollparlaments.	Undefined	no	Kommentar	no	no	first_plural	none
rwk1_grenz_7914-1.tsv	jupiter	grenzboten_341813_126315.txt_13.xml	1871	1870	grenz	Die katholische Bewegung in Baiern.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_8287-1.tsv	jupiter	grenzboten_341815_127927.txt_54.xml	1872	1870	grenz	Frankreich und die allgemeine Wehrpflicht	Jähns, Max 	no	Nachrichten	yes	no	first_plural	german
rwk1_grenz_10402-1.tsv	jupiter	grenzboten_341829_157673.txt_9.xml	1879	1870	grenz	Struensee.	Dohmte, E. 	no	Biographie	yes	no	third	undef
rwk1_grenz_8348-1.tsv	jupiter	grenzboten_341815_128453.txt_38.xml	1872	1870	grenz	Frankreich und die allgemeine Wehrpflicht	Jähns, Max 	no	Kommentar	no	no	third	german
rwk1_grenz_9676-1.tsv	jupiter	grenzboten_341825_157640.txt_26.xml	1877	1870	grenz	Johann Huß' letzte Lebensstunden und Tod.	Salchow, H.	no	Biographie	yes	no	third	none
rwk1_grenz_9742-1.tsv	jupiter	grenzboten_341825_157642.txt_21.xml	1877	1870	grenz	Die fünfundzwanzig Regentenjahre des Großherzogs von Baden.	Undefined	no	Reportage	yes	no	first_plural	german
rwk1_grenz_9881-1.tsv	jupiter	grenzboten_341825_157647.txt_25.xml	1877	1870	grenz	Die Herrlichkeit Kniphausen und die gräflich Bentincksche Burgmilice.I.	Undefined	no	Biographie	yes	no	third	german
rwk1_grenz_11238-1.tsv	jupiter	grenzboten_341835_359176.txt_6.xml	1882	1880	grenz	Vom Wiener Burgtheater.	Undefined	no	Reportage	yes	no	third	german
rwk1_grenz_10762-1.tsv	jupiter	grenzboten_341831_157695.txt_47.xml	1880	1880	grenz	Zur Reform des Haftpflichtgesetzes: 3.Die allgemeine Arbeiterversicherung.	Stommel, Luno 	no	Reportage	no	no	third	undef
rwk1_grenz_10959-1.tsv	jupiter	grenzboten_341833_157968.txt_26.xml	1881	1880	grenz	Hannovers Ende und Herr Meding. 	Meding, Oscar| Samarow, Gregor 	no	Rezension	yes	no	first_plural	german
rwk1_grenz_13462-1.tsv	jupiter	grenzboten_341847_202098.txt_75.xml	1888	1880	grenz	Ein böser Geist im heutigen England. 2. 	Undefined	no	Reportage	no	no	first_plural	none
rwk1_grenz_11238-2.tsv	jupiter	grenzboten_341835_359176.txt_6.xml	1882	1880	grenz	Vom Wiener Burgtheater.	Undefined	no	Reportage	yes	no	third	undef
rwk1_grenz_11530-1.tsv	jupiter	grenzboten_341837_151310.txt_8.xml	1883	1880	grenz	Die Grafen von Altenschwerdt.	Niemann, August	yes	Erzähltext	yes	no	third	none
rwk1_grenz_11903-1.tsv	jupiter	grenzboten_341839_156270.txt_82.xml	1884	1880	grenz	Die Engel auf Erden. 	Bersezio, Viktor	yes	Erzähltext	yes	no	third	none
rwk1_grenz_12190-1.tsv	jupiter	grenzboten_341839_158199.txt_77.xml	1884	1880	grenz	Unser Reichskanzler.	Niemann, August	no	Kommentar	no	no	first	undef
rwk1_grenz_12200-1.tsv	jupiter	grenzboten_341839_158199.txt_86.xml	1884	1880	grenz	Michael Munkacsy.	Rosenberg, Adolf 	no	Biographie	yes	no	first_plural	undef
rwk1_grenz_13947-1.tsv	jupiter	grenzboten_341849_204730.txt_89.xml	1889	1880	grenz	Robert Hamerlings Selbstbiographie	Necker, Moritz	no	Rezension	no	no	third	german
rwk1_grenz_13858-1.tsv	jupiter	grenzboten_341849_204088.txt_94.xml	1889	1880	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Rezension	no	no	first_plural	none
rwk1_grenz_14699-1.tsv	jupiter	grenzboten_341853_210512.txt_26.xml	1891	1890	grenz	Neues über Schleswig-Holstein	Undefined	no	Rezension	no	no	first_plural	german
rwk1_grenz_14432-1.tsv	jupiter	grenzboten_341851_208578.txt_32.xml	1890	1890	grenz	Die Rembrandt-Ausstellung im Berliner Kupferstichkabinet	Undefined	no	Rezension	no	no	first_plural	german
rwk1_grenz_16257-1.tsv	jupiter	grenzboten_341863_223583.txt_50.xml	1896	1890	grenz	Die Dynastie der Saids in Sansibar	Wagner, Hans	no	Reportage	no	no	third	undef
rwk1_grenz_14935-1.tsv	jupiter	grenzboten_341855_211167.txt_86.xml	1892	1890	grenz	Bilder aus dem Universitätsleben: 2. Die Wahlschlacht	Undefined	yes	Erzähltext	yes	no	third	none
rwk1_grenz_15007-1.tsv	jupiter	grenzboten_341855_211837.txt_66.xml	1892	1890	grenz	Die nächsten Aufgaben der christlichen Welt: Geschichtsphilosophische Gedanken 18(Schluß der ganzen Reihe)	Undefined	no	Reportage	no	no	first_plural	none
rwk1_grenz_15360-1.tsv	jupiter	grenzboten_341857_214455.txt_50.xml	1893	1890	grenz	Leila die Katzenprinzessin (Fortsetzung)	Haarhaus, Julius	yes	Erzähltext	yes	no	third	none
rwk1_grenz_15654-1.tsv	jupiter	grenzboten_341861_219001.txt_66.xml	1895	1890	grenz	Stölzels juristische Lehrmethode	Undefined	no	Rezension	no	no	third	german
rwk1_grenz_15834-1.tsv	jupiter	grenzboten_341861_220325.txt_65.xml	1895	1890	grenz	Wiemansichverspricht	Undefined	no	Reportage	no	no	first	german none
rwk1_grenz_16046-1.tsv	jupiter	grenzboten_341863_222303.txt_2.xml	1896	1890	grenz	Zur Assessorenfrage in Preußen	Undefined	no	Kommentar	no	no	third	german
rwk1_grenz_16351-1.tsv	jupiter	grenzboten_341865_224245.txt_5.xml	1897	1890	grenz	Die Berliner Schillerpreisdramen	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_16524-1.tsv	jupiter	grenzboten_341865_225585.txt_39.xml	1897	1890	grenz	Zur Beförderung und Verabschiedung der Offiziere	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_18070-1.tsv	jupiter	grenzboten_341873_235821.txt_86.xml	1901	1900	grenz	Weihnachten vor Paris (Schluß)	Stellanus, Georg	yes	Erzähltext	yes	no	third	german none
rwk1_grenz_16588-1.tsv	jupiter	grenzboten_341865_226231.txt_22.xml	1897	1890	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_16828-1.tsv	jupiter	grenzboten_341867_227635.txt_74.xml	1898	1890	grenz	Das deutsche Lied seit dem Tode Richard Wagners	Kretzschmar, Hermann 	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_16935-1.tsv	jupiter	grenzboten_341867_228301.txt_9.xml	1898	1890	grenz	Die Sozialdemokratie im Beamtentum	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_17048-1.tsv	jupiter	grenzboten_341869_229685.txt_21.xml	1899	1890	grenz	Diedeutsche Geldreform(Schluß)	Undefined	no	Reportage	no	no	third	undef
rwk1_grenz_17383-1.tsv	jupiter	grenzboten_341869_231811.txt_76.xml	1899	1890	grenz	Skizzen aus unserm heutigen Volksleben: Dritte Reihe, 4. Wie es Pastor Heinrichs bei seiner Versetzung erging	Anders, Fritz	yes	Erzähltext	yes	no	third	undef
rwk1_grenz_17626-1.tsv	jupiter	grenzboten_341871_290410.txt_72.xml	1900	1900	grenz	Die Blüte und der Verfall der holländischen Seemacht	Undefined	no	Reportage	no	no	third	undef
rwk1_grenz_19209-1.tsv	jupiter	grenzboten_341879_295218.txt_43.xml	1904	1900	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_18315-1.tsv	jupiter	grenzboten_341875_238041.txt_59.xml	1902	1900	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	third	german
rwk1_grenz_18324-1.tsv	jupiter	grenzboten_341875_238041.txt_67.xml	1902	1900	grenz	Der Kampf um Rom 1849	Kämmel, Otto 	no	Reportage	yes	no	third	german
rwk1_grenz_18324-2.tsv	jupiter	grenzboten_341875_238041.txt_67.xml	1902	1900	grenz	Der Kampf um Rom 1849	Kaemmel, Otto 	no	Reportage	yes	no	third	undef
rwk1_grenz_18701-1.tsv	jupiter	grenzboten_341877_241213.txt_37.xml	1903	1900	grenz	Ekkehard der Erste von St. Gallen und das Waltharilied	Undefined	no	Biographie	no	no	third	german
rwk1_grenz_19520-1.tsv	jupiter	grenzboten_341881_297518.txt_7.xml	1905	1900	grenz	Herrenmenschen 14. Er soll dein Herr sein	Anders, Fritz| Allihn, Max 	yes	Erzähltext	yes	no	third	undef
rwk1_grenz_19300-1.tsv	jupiter	grenzboten_341881_296010.txt_40.xml	1905	1900	grenz	Salzburg und die Tauernpässe	Kaemmel, Otto 	no	Reportage	no	no	third	german
rwk1_grenz_19836-1.tsv	jupiter	grenzboten_341883_299040.txt_82.xml	1906	1900	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	third	none
rwk1_grenz_19716-1.tsv	jupiter	grenzboten_341883_298274.txt_63.xml	1906	1900	grenz	Kontroversenzüchtung: Ein Mahnwort an den Gesetzgeber	Josef, Eugen 	no	Kommentar	no	no	third	german
rwk1_grenz_21102-1.tsv	jupiter	grenzboten_341889_314346.txt_35.xml	1909	1900	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_20079-1.tsv	jupiter	grenzboten_341885_301253.txt_49.xml	1907	1900	grenz	Eine Ferienfahrt nach Brasilien	Kelch, Egon Dr.	no	Reisebericht/Brief	no	no	first	undef
rwk1_grenz_20517-1.tsv	jupiter	grenzboten_341887_309728.txt_90.xml	1908	1900	grenz	Literarischer Wert	Büchner, Paul	no	Kommentar	no	no	third	german
rwk1_grenz_20988-1.tsv	jupiter	grenzboten_341889_313702.txt_2.xml	1909	1900	grenz	Die politische Lage	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_22637-1.tsv	jupiter	grenzboten_341897_326811.txt_12.xml	1913	1910	grenz	An der Wiege des Königreichs Rumänien: Berichte des preußischen Spezialgesandten Freiherrn von Richthofen an König Friedrich Wilhelm den Vierten	Undefined	no	Reisebericht/Brief	yes	no	first	undef
rwk1_grenz_21469-1.tsv	jupiter	grenzboten_341891_316950.txt_14.xml	1910	1910	grenz	Beitrag zur Geschichte der Psychiatrie	Benn, Gottfried	no	Reportage	no	no	third	german
rwk1_grenz_21534-1.tsv	jupiter	grenzboten_341891_316950.txt_73.xml	1910	1910	grenz	Im Flecken: Erzählung aus der russischen Provinz (Fortsetzung)	Reyher, Alexander Andreas v. 	yes	Erzähltext	yes	no	third	german
rwk1_grenz_21969-1.tsv	jupiter	grenzboten_341893_319600.txt_94.xml	1911	1910	grenz	Briefe aus China	Grube, Wilhelm Professor Dr.	no	Reisebericht/Brief	no	no	first	german
rwk1_grenz_21976-1.tsv	jupiter	grenzboten_341895_320416.txt_12.xml	1912	1910	grenz	Fichte und die älteren Romantiker	Schmidt-Köln, W. Dr.	no	Reportage	no	no	first	german
rwk1_grenz_22484-1.tsv	jupiter	grenzboten_341897_325519.txt_42.xml	1913	1910	grenz	Der vorsichtige Freier(Schluß)	Federn, Karl 	yes	Erzähltext	yes	no	third	german
rwk1_grenz_23586-1.tsv	jupiter	grenzboten_341903_330971.txt_10.xml	1916	1910	grenz	Erdkunde in den höheren Schulen	Offe, Hans Dr.	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_23014-1.tsv	jupiter	grenzboten_341899_329227.txt_19.xml	1914	1910	grenz	Weltwirtschaft und Weltkrieg: Gedanken über die Ursache des großen Krieges	Strahl, Richard Dr.jur.	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_23276-1.tsv	jupiter	grenzboten_341901_323972.txt_50.xml	1915	1910	grenz	Englische Weltpolitik und Weltverkehrsfragen vor dem Kriege	Wütschke, Dr.	no	Kommentar	no	no	third	undef
rwk1_grenz_24351-1.tsv	jupiter	grenzboten_341909_335407.txt_88.xml	1919	1910	grenz	Pressestimmen	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_mkhz_107-short.tsv	jupiter	BZ_1908_01_15.txt_5.xml	1908	1900	mkhz.badener	Vermischtes	Undefined	yes	Erzähltext	yes	no	unsure	german
rwk1_mkhz_5-short.tsv	jupiter	nn_arbeitgeber0667_1870.txt_5.xml	1870	1870	mkhz.arbeitgeber	Vermischtes	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_17-1.tsv	jupiter	nn_arbeitgeber0669_1870.txt_1.xml	1870	1870	mkhz.arbeitgeber	Dienstbotennoth.	Undefined	no	Kommentar	no	no	first_plural	none
rwk1_mkhz_50-short.tsv	jupiter	nn_pfennig011_1843_1.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	no	third	german none
rwk1_mkhz_62-1.tsv	jupiter	nn_arbeitgeber0676_1870.txt_9.xml	1870	1870	mkhz.arbeitgeber	Beilage zum Arbeitgeber No. 676.	Undefined	no	Anzeige	no	no	third	undef
rwk1_mkhz_71-1.tsv	jupiter	nn_arbeitgeber0698_1870.txt_3.xml	1870	1870	mkhz.arbeitgeber	Frankfurt und Elsaß	Undefined	no	Kommentar	no	no	unsure	undef
rwk1_mkhz_83-1.tsv	jupiter	nn_arbeitgeber0699_1870.txt_4.xml	1870	1870	mkhz.arbeitgeber	Handel und Verkehr. Gewerbe. Technik.	Undefined	no	Kommentar	no	no	third	german none
rwk1_mkhz_96-1.tsv	jupiter	nn_arbeitgeber0701_1870.txt_8.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Anzeige	no	no	third	german
rwk1_mkhz_128-1.tsv	jupiter	nn_arbeitgeber1046_1877.txt_2.xml	1877	1870	mkhz.arbeitgeber	Neue Erfindungen. Patentliste. Amerika.	Undefined	no	Kommentar	yes	no	third	german
rwk1_mkhz_372-1.tsv	jupiter	nn_auswanderer24_1847.txt_2.xml	1847	1840	mkhz.auswanderer	Fragmente aus Briefen.	Undefined	no	Reisebericht/Brief	yes	no	first	none
