file	annotator	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	dialect	perspective	quotes
rwk1_mkhz_207-1.xmi	uranus	nn_augsburg68_1871.txt_15.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_241-1.xmi	uranus	nn_augsburg74_1871.txt_4.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Rezension	no	no	third	german
rwk1_mkhz_593-2.xmi	uranus	nn_auswanderer62_1847.txt_4.xml	1847	1840	mkhz.auswanderer	Undefined	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_1037-1.xmi	uranus	nn_auswandererzeitung038_1852_3.xml	1852	1850	mkhz.auswandererzeitung	Undefined	Undefined	no	Unsure	no	no	first	none
rwk1_mkhz_1349-1.xmi	uranus	nn_auswandererzeitung094_1852_5.xml	1852	1850	mkhz.auswandererzeitung	Undefined	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_mkhz_1436-1.xmi	uranus	nn_bayerische090_1850.txt_2.xml	1850	1850	mkhz.bayerische	Landtagsverhandlungen. Deutschland. Italien.	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_3412-short.xmi	uranus	nn_mainzerjournal013_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_2739-1.xmi	uranus	nn_europa0106_1905_16.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	first	german
rwk1_mkhz_2767-1.xmi	uranus	nn_europa0108_1905_24.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_2812-1.xmi	uranus	nn_europa0113_1905_4.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	yes	no	third	german none
rwk1_mkhz_2843-2.xmi	uranus	nn_europa0114_1905_32.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_3132-1.xmi	uranus	nn_maerkische007_1855_1.xml	1855	1850	mkhz.maerkische	Undefined	Undefined	no	Kommentar	yes	no	third	undef
rwk1_mkhz_3419-short.xmi	uranus	nn_mainzerjournal015_1848_13.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_3480-1.xmi	uranus	nn_mainzerjournal029_1848_1.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_3537-short.xmi	uranus	nn_mainzerjournal037_1848_18.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_3702-short.xmi	uranus	nn_mainzerjournal058_1848_16.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_3929-short.xmi	uranus	nn_mainzerjournal135_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_4136-1.xmi	uranus	nn_mainzerjournal243_1849_4.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_4142-1.xmi	uranus	nn_mainzerjournal244_1849_1.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_4375-short.xmi	uranus	nn_morgenblatt06_1856_14.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_4565-1.xmi	uranus	nn_morgenblatt48_1856_4.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_5019-1.xmi	uranus	nn_pfennig011_1843_9.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	no	third	undef
rwk1_mkhz_5092-1.xmi	uranus	nn_pfennig021_1843_2.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	no	third	german none
rwk1_mkhz_5182-short.xmi	uranus	nn_pfennig028_1843_10.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	no	third	german
rwk1_mkhz_5402-1.xmi	uranus	nn_pfennig087_1854_2.xml	1854	1850	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_5419-short.xmi	uranus	nn_pfennig088_1854_8.xml	1854	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	no	third	undef
rwk1_mkhz_5790-1.xmi	uranus	nn_social01_1874_1.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Reportage	no	no	unsure	undef
rwk1_mkhz_5858-1.xmi	uranus	nn_social03_1873_2.xml	1873	1870	mkhz.social	Undefined	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_5958-1.xmi	uranus	nn_social0704_1874_7.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Kommentar	no	no	first	undef
rwk1_mkhz_6126-1.xmi	uranus	nn_sonntagsblatt05_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_6127-1.xmi	uranus	nn_sonntagsblatt05_1868_10.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_6129-1.xmi	uranus	nn_sonntagsblatt05_1868_12.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	yes	no	third	german
rwk1_mkhz_6156-1.xmi	uranus	nn_sonntagsblatt06_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_6177-1.xmi	uranus	nn_sonntagsblatt08_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_6190-1.xmi	uranus	nn_sonntagsblatt08_1868_21.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	undef
rwk1_mkhz_6205-1.xmi	uranus	nn_sonntagsblatt09_1868_14.xml	1868	1860	mkhz.sonntagsblatt	Eine Heirath auf Wechsel	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_6269-1.xmi	uranus	nn_sonntagsblatt20_1868_11.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_6281-2.xmi	uranus	nn_sonntagsblatt20_1868_9.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_6288-2.xmi	uranus	nn_sonntagsblatt21_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_6294-1.xmi	uranus	nn_sonntagsblatt22_1868_3.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_6322-1.xmi	uranus	nn_sonntagsblatt24_1869_4.xml	1869	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_6323-short.xmi	uranus	nn_sonntagsblatt24_1869_5.xml	1869	1860	mkhz.sonntagsblatt	Die Kanone als Civilisationsmittel.	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_6347-1.xmi	uranus	nn_sonntagsblatt28_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_6390-short.xmi	uranus	nn_sonntagsblatt44_1868_6.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	no	third	german none
rwk1_mkhz_6646-1.xmi	uranus	nn_wiener282_1850_7.xml	1850	1850	mkhz.wiener	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10012-1.xmi	uranus	MT_1884_06_10.txt_1.xml	1884	1880	mkhz.maehrisches	Undefined	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_10015-1.xmi	uranus	MT_1884_06_10.txt_12.xml	1884	1880	mkhz.maehrisches	Proceß Stellmacher: I. Verhandlungstag.	Undefined	no	Reportage	yes	no	third	german
rwk1_mkhz_10017-1.xmi	uranus	MT_1884_06_10.txt_3.xml	1884	1880	mkhz.maehrisches	Undefined	Undefined	no	Biographie	yes	no	third	undef
rwk1_mkhz_10030-1.xmi	uranus	MT_1884_10_06.txt_3.xml	1884	1880	mkhz.maehrisches	Bild und Wort.	Groller, Baldnin	no	Reportage	no	no	third	german
rwk1_mkhz_10036-short.xmi	uranus	MT_1884_10_06.txt_9.xml	1884	1880	mkhz.maehrisches	(Geänderte Jahrordnungder Mährisch-Schlesischen Centralbahn)(Concurs)(Verurtheilung.)	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10039-1.xmi	uranus	MT_1885_08_03.txt_11.xml	1885	1880	mkhz.maehrisches	Undefined	G.L.	no	Reisebericht/Brief	yes	no	first	german
rwk1_mkhz_10042-short.xmi	uranus	MT_1885_08_03.txt_14.xml	1885	1880	mkhz.maehrisches	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10052-1.xmi	uranus	MT_1885_08_31.txt_11.xml	1885	1880	mkhz.maehrisches	„Nationalverein deutscher Bürger und Bauern in Sternberg.“| Gründung eines deutschen Turnvereins in einer Landgemeinde. Kindesmord. Zum sogenannten Versehen der Kühe. Von der Handels- und Gewerbekammer. Speisezettel der Polksküche.	Undefined	no	Nachrichten	yes	no	unsure	german
rwk1_mkhz_10070-1.xmi	uranus	MT_1886_02_22.txt_1.xml	1886	1880	mkhz.maehrisches	Oesterreichs Stellung in der Balkanfrage.	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_10071-short.xmi	uranus	MT_1886_02_22.txt_10.xml	1886	1880	mkhz.maehrisches	Undefined	Undefined	no	Biographie	no	no	third	german
rwk1_mkhz_10169-1.xmi	uranus	MT_1888_12_31.txt_15.xml	1888	1880	mkhz.maehrisches	Protokoll über die 51. Sitzung des Stadtverordneten-Collegiums der königl. Hauptstadt Olmütz vom 4. December 1888 unter dem Vorsitze des Herrn Bürgermeisters	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_10200-1.xmi	uranus	MT_1889_02_18.txt_16.xml	1889	1880	mkhz.maehrisches	(Unglücksfall.) (Vom Theater.) (Theaternachrichten.) (Militär-Concert.) (Maskenball.) (Regulirung der Witwen-Pensionen.) (Ball der freiwilligen Feuerwehr von Powel-Neustift) (Traurige Folgen von Kraftproben.) (Steckbrieflich verfolgt.) (Verkauf einer Dampfmühle.) (Schadenfeuer.)	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10207-short.xmi	uranus	MT_1889_02_18.txt_9.xml	1889	1880	mkhz.maehrisches	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_10233-1.xmi	uranus	BZ_1896_11_11.txt_8.xml	1896	1890	mkhz.badener	Concurs-Ausschreibung. Auszeichnung. Deutscher Schulverein. Die Wertheim-Nähmaschinen. Die Ziehung der Großen Innsbrucker 50 Kreuzer-Lotterie	Undefined	no	Anzeige	no	no	third	undef
rwk1_mkhz_10267-1.xmi	uranus	BZ_1898_02_16.txt_1.xml	1898	1890	mkhz.badener	Zweitheilung Böhmens.	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_10287-1.xmi	uranus	BZ_1898_07_27.txt_11.xml	1898	1890	mkhz.badener	Herabsetzungderhohen Kohlentarifeder Südbahn.100.000Kronen Deutscher Schulverein.Zähne	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10343-short.xmi	uranus	MT_1892_10_24.txt_17.xml	1892	1890	mkhz.maehrisches	Die Cholerain Oesterreich.Die Cholerain Budapest.Die Cholerain Hamburg.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10346-1.xmi	uranus	MT_1892_10_24.txt_2.xml	1892	1890	mkhz.maehrisches	Feigling!	Geller, Oscar	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_10351-short.xmi	uranus	MT_1892_10_24.txt_7.xml	1892	1890	mkhz.maehrisches	(Zur Bürgermeisterwahl.)(Personales.)(Auszeichnung.)(Ausdem Stadtverordneten-Collegium.)	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_10352-1.xmi	uranus	MT_1892_10_24.txt_8.xml	1892	1890	mkhz.maehrisches	Undefined	Undefined	yes	Erzähltext	yes	no	first	german
rwk1_mkhz_10357-short.xmi	uranus	MT_1892_11_21.txt_14.xml	1892	1890	mkhz.maehrisches	„Der Zigeunerbaron“. Operette in 3 Acten von Johann Strauß.	Undefined	no	Rezension	no	no	first_plural	german
rwk1_mkhz_10378-short.xmi	uranus	MT_1893_01_02.txt_8.xml	1893	1890	mkhz.maehrisches	(Zur Bildungeinerneuen Majorität.)(Die Trinkgelderpolitikder Polen)(Diedeutsche Militärvorlage.)	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10409-1.xmi	uranus	MT_1893_12_29.txt_3.xml	1893	1890	mkhz.maehrisches	Paulla. Capriccio von Norbert Falck.	Falck, Norbert	yes	Erzähltext	yes	no	first	german
rwk1_mkhz_10423-1.xmi	uranus	MT_1894_01_22.txt_6.xml	1894	1890	mkhz.maehrisches	Die Vorgänge in der letzten Sitzung des Wiener Gemeinderathes. Ein Zwischenfall im Berliner Reichstage. Die Jinanzen Italiens. Die Unruhen in Italien	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_10471-short.xmi	uranus	MT_1896_05_22.txt_20.xml	1896	1890	mkhz.maehrisches	Die Vicebürgermeisterwahlin Wien.Blutiger Zusammenstoßzwischen Arbeiternund Geudarmen.	Undefined	no	Nachrichten	yes	no	third	german none
rwk1_mkhz_10498-1.xmi	uranus	MT_1896_12_30.txt_4.xml	1896	1890	mkhz.maehrisches	Niederösterreichischer Landtag	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_10540-1.xmi	uranus	MT_1898_01_24.txt_2.xml	1898	1890	mkhz.maehrisches	Der alte Holtei.	Undefined	no	Rezension	no	no	unsure	german
rwk1_mkhz_10554-1.xmi	uranus	MT_1898_02_21.txt_5.xml	1898	1890	mkhz.maehrisches	Undefined	Undefined	no	Rezension	no	no	third	german
rwk1_mkhz_10776-short.xmi	uranus	nn_arbeitgeber0705_1870.txt_3.xml	1870	1870	mkhz.arbeitgeber	Die politischen Machenschaften des Herrenhausmitgliedes Herrn Hermann Braß. Einer der vielen Beweise des Niederganges des Deutschtums in Oesterreich.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_10834-1.xmi	uranus	CAZ_1904_09_06.txt_2.xml	1904	1900	mkhz.czernowitzer	Der Ministerpräsident in Czernowitz. In der erzbischöflichen Residenz.	Undefined	no	Unsure	yes	no	unsure	german none
rwk1_mkhz_10885-short.xmi	uranus	CAZ_1905_11_28.txt_6.xml	1905	1900	mkhz.czernowitzer	Der Kaiser. Erdstöße. Die verwandtschaftlichen Beziehungen der englischen Königsfamilie.	Undefined	no	Nachrichten	no	no	third	none
rwk1_mkhz_11021-1.xmi	uranus	BZ_1916_06_21.txt_2.xml	1916	1910	mkhz.badener	—Fronleichnamsfest.—Personalnachricht.—Ein ehrendes Wort.—Vom Badener Kurorchester.—Kunstverein in Baden.—Wohltätigkeitsvorstellung.—Großes Kriegsfürsorge-Parkfest in Baden.—K.k. Gesellschaft vom weißen Kreuze.—Der Plan der neuen Roten Kreuz Lose.—Zur Mehlversorgung der Stadt Baden.—Mädchen-Lyzeum.—Herzliche Bitte der„Kinderfürsorge“.—Zur Mehlabgabe.—Vom Konsumentenverein.—Die Reichsorganisation der Hausfrauen Oesterreichs—Trabrennen in Baden.—Postverkehr mit Griechenland.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11025-1.xmi	uranus	BZ_1916_08_16.txt_1.xml	1916	1910	mkhz.badener	Die Erörterung über die Friedensziele in Deutschland.	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_11030-1.xmi	uranus	BZ_1916_08_30.txt_3.xml	1916	1910	mkhz.badener	Undefined	Dr. B.	no	Reportage	no	no	third	german
rwk1_mkhz_11035-short.xmi	uranus	BZ_1916_09_20.txt_2.xml	1916	1910	mkhz.badener	—Auszeichnug.—Bezirkshauptmann Freiherrvon Czekelius†.—Todesfälle.—Konzertzu Gunstendes Roten Kreuzes.	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_11037-1.xmi	uranus	BZ_1916_09_20.txt_6.xml	1916	1910	mkhz.badener	Berndorf. Heiligenkrenz. Mödling. Vöslan.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11037-2.xmi	uranus	BZ_1916_09_20.txt_6.xml	1916	1910	mkhz.badener	Berndorf. Heiligenkrenz. Mödling. Vöslan.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11042-short.xmi	uranus	CAZ_1910_05_24.txt_14.xml	1910	1910	mkhz.czernowitzer	Telegraphische Kurse vom 23. Mai 1910. Amtlicher Kurs- und Marktbericht der Czernowitzer Frucht-und Produktenbörse. Telegr. Handelsbericht vom  23. Mai 1910. Effekten- und Wechselkurse der Wiener Börse	Undefined	no	Nachrichten	yes	no	unsure	german
rwk1_mkhz_11060-1.xmi	uranus	CAZ_1910_11_04.txt_13.xml	1910	1910	mkhz.czernowitzer	Schwurgericht.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11069-short.xmi	uranus	CAZ_1910_11_04.txt_8.xml	1910	1910	mkhz.czernowitzer	Schiffsuntergang. Arbeiterbewegung. Kleine Rundschau.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11087-1.xmi	uranus	CAZ_1911_06_07.txt_2.xml	1911	1910	mkhz.czernowitzer	Die Verwaltungsreform.	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_11094-1.xmi	uranus	CAZ_1911_08_22.txt_11.xml	1911	1910	mkhz.czernowitzer	Personalnachricht. Der Nachfolger Prof. Dr. Friedwagners. Von der Staatsanwaltschaft. Gerichtliches. Militärisches. Aus dem Magistrate. Todesfall. Die Offiziere des 22. Landwehrinfanterieregimentes beim Korpsoffiziersbestschießen in Lemberg. Zur Meuterei im Garnisonsgefängnisse. Von der Volksküche. Bahnverkehr Karlsberg—Putna. Holzlieferungsausschreibung.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11095-short.xmi	uranus	CAZ_1911_08_22.txt_13.xml	1911	1910	mkhz.czernowitzer	Geschworenenauslosung.	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_11096-short.xmi	uranus	CAZ_1911_08_22.txt_14.xml	1911	1910	mkhz.czernowitzer	Von der Frucht-und Produktenbörse. Verkauf von Spiritus in Galizien und der Bukowina. Fünftägige Lagergeldfreiheit für Zuckerrüben bei der Aufgabe.	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_11103-short.xmi	uranus	CAZ_1911_08_22.txt_5.xml	1911	1910	mkhz.czernowitzer	Dasdeutsch-russische Abkommenperfekt.Der Stillstandinden Marokko-verhandlungen.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11107-short.xmi	uranus	CAZ_1911_10_24.txt_10.xml	1911	1910	mkhz.czernowitzer	Kammermusikabend. Repertoir des Stadttheaters. Konzertanzeiger.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11110-short.xmi	uranus	CAZ_1911_10_24.txt_13.xml	1911	1910	mkhz.czernowitzer	Wiener Börse. Telegr. Handelsbericht vom 21. Oktober 1911. Essekten-und Wechselkurse der Wiener Börse Amtlicher Kurs-und Marktbericht der Czernowitzer Frucht-und Produktenbörse.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11119-short.xmi	uranus	CAZ_1912_01_23.txt_14.xml	1912	1910	mkhz.czernowitzer	Wiener Börse. Wiener Bank-Verein, Filiale Czernowitz. Telegraphischer Kursbericht. Telegr.Handelsbericht vom18. Jänner 1912. Effekten-und Wechselkurse der Wiener Börse Amtlicher Kurs-und Marktbericht der Czernowitzer Frucht-und Produktenbörse.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11131-1.xmi	uranus	CAZ_1912_06_04.txt_2.xml	1912	1910	mkhz.czernowitzer	Schlechtes Wetter.	W.A.	no	Kommentar	no	no	third	german
rwk1_mkhz_11144-1.xmi	uranus	CAZ_1912_07_02.txt_6.xml	1912	1910	mkhz.czernowitzer	Die Abreise der rumänischen Königin aus Constantza. Aviatik. Die Wiener Flugwoche. Das Mißgeschick Zeppelins. KB. Jean Jacques Rouffeau. KB. Streik. KB. Kleine Rundschau.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_11168-1.xmi	uranus	CAZ_1912_08_14.txt_4.xml	1912	1910	mkhz.czernowitzer	Zigeunerstreiche.	Undefined	no	Reportage	yes	no	third	german
rwk1_mkhz_11182-1.xmi	uranus	CAZ_1913_01_20.txt_3.xml	1913	1910	mkhz.czernowitzer	Die Antwort der Pforte. Keine kategorische Ablehnung. — Eine Basis zu weiteren Verhandlungen. KB. Ein Ultimatum des Balkanbundes mit russischer Assistenz? Rußland und die Grenzen Albaniens. Zum letzten Seekampf. Keine vorzügliche Haltung der griechischen Truppen. Fahnenflucht und Gehorsamverweigerung. Rumänien und Bulgarien. Take Jonescu’s Aeußerungen. — Unbestimmte Aussichten der Verhandlungen. Stürgkh und Georgi in Audienz. Die Gesamtstärke des deutschen Heeres. Mord- und Selbstmordversuch. Zusammenstoß von Straßenbahn und Omnibus.	Undefined	no	Nachrichten	yes	no	third	german none
rwk1_mkhz_20003-1.xmi	uranus	SGV_1883_06_02.txt_3.xml	1883	1880	mkhz.stgaller	—Regierungsraths-Verhandlungen.—Stickerei.—Tieferlegung des Bodensees.—Rorschach.—Grub.—Oberhelfenschwil.	Undefined	no	Nachrichten	no	no	third	none
rwk1_mkhz_20013-short.xmi	uranus	SGV_1885_12_02.txt_7.xml	1885	1880	mkhz.stgaller	Der Krieg im Balkan.—Sofia, 28. Nov.—Belgrad, 30. Nov.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20022-short.xmi	uranus	SGV_1886_03_03.txt_2.xml	1886	1880	mkhz.stgaller	—„Schweizerisch-Polen.“—Viehversicherung.—Der Kapitalismus	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_20024-short.xmi	uranus	SGV_1886_03_03.txt_4.xml	1886	1880	mkhz.stgaller	Luzern. Uri. Schwyz. Zug. Solothurn. Basel. Schaffhausen. Graubündeu. Tessin. Waadt.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20036-short.xmi	uranus	SGV_1886_03_24.txt_9.xml	1886	1880	mkhz.stgaller	—Mittel gegen den widerlichen Geruch des Stockfisches.—Vom Tode überrascht.—Die geküßte Prinzessin.—Schreckensthat eines Blödsinnigen.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20038-short.xmi	uranus	SGV_1887_02_02.txt_2.xml	1887	1880	mkhz.stgaller	—Hebung des Zuchtstierwesens.—Lütisburg.—Bollingen.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20049-1.xmi	uranus	SGV_1888_01_14.txt_3.xml	1888	1880	mkhz.stgaller	—Holländische Kriegsdienste.—Landsturm.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20069-1.xmi	uranus	SGV_1894_01_24.txt_4.xml	1884	1880	mkhz.stgaller	Zürich. Zürich. Bern. — Uri. — Altdorf. — Schwyz. Nidwalden. Nidwalden. Zug. — Freiburg. Freiburg. Aargau. — Wallis.	Undefined	no	Nachrichten	no	no	third 	german
rwk1_mkhz_20076-1.xmi	uranus	SGV_1890_01_11.txt_4.xml	1890	1890	mkhz.stgaller	Zürich.Bern.Luzern.Schwyz.Nidwalden.Aargau.Thurgan.Baselland.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20081-short.xmi	uranus	SGV_1890_07_02.txt_4.xml	1890	1890	mkhz.stgaller	—Rheindurchstich.—*Wittenbach.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20082-1.xmi	uranus	SGV_1890_07_02.txt_5.xml	1890	1890	mkhz.stgaller	Zürich. Uri. Schwyz. Glarns. Graubünden. Tessiu.	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_20084-short.xmi	uranus	SGV_1890_07_02.txt_7.xml	1890	1890	mkhz.stgaller	—Der ehrliche Finder.	Undefined	no	Nachrichten	no	no	third	dash
rwk1_mkhz_20096-short.xmi	uranus	SGV_1891_05_02.txt_5.xml	1891	1890	mkhz.stgaller	— Viehmärkte. — Opfer der Frühlingsgewitter.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20107-short.xmi	uranus	SGV_1892_06_08.txt_7.xml	1892	1890	mkhz.stgaller	Oesterreich-Ungarn. Rußland.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_20112-1.xmi	uranus	SGV_1892_08_03.txt_5.xml	1892	1890	mkhz.stgaller	Zweites offenes Wort an den leitenden Ausschuß der konservativen Partei des Kantons St.Gallen.(Schluß.)	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_20154-1.xmi	uranus	SGV_1896_06_03.txt_4.xml	1896	1890	mkhz.stgaller	Bundesrat.—Internationale Taubstummenkonferenz.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20156-1.xmi	uranus	SGV_1896_06_03.txt_6.xml	1896	1890	mkhz.stgaller	Zürich. Bern. Luzern. Glarus. Graubünden. Schaffhausen. Waadt. Wallis. Genf.	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_20186-1.xmi	uranus	MZ_1900_05_15.txt_6.xml	1900	1900	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_20442-short.xmi	uranus	MZ_1910_01_11.txt_9.xml	1910	1910	mkhz.marburger	Undefined	Undefined	no	Rezension	no	no	third	undef
